ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-9821993	Replacement of protamines by nucleosomes in the male pronucleus	2/49	18/8135	0.111111111111111	18.4467120181406	5.76813382283687	0.00511356778942758	0.0133155280061332	0.00756776056382196	H2BC11/H4C8	2
R-HSA-73884	Base Excision Repair	3/49	61/8135	0.0491803278688525	8.1649381063901	4.37236333341486	0.00578499771282873	0.0149162195928819	0.0084774992282939	H2BC11/H4C8/H2AC6	3
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	2/49	23/8135	0.0869565217391304	14.4365572315883	5.02309288309368	0.00829527900812181	0.0211811493120003	0.0120381156786234	EPAS1/PRDM14	2
R-HSA-4090294	SUMOylation of intracellular receptors	2/49	24/8135	0.0833333333333333	13.8350340136054	4.9017222586253	0.00901482212983907	0.0227970982706507	0.0129565257331695	NR5A2/NR1I2	2
R-HSA-3247509	Chromatin modifying enzymes	5/49	217/8135	0.0230414746543779	3.82535502680335	3.28381287789636	0.00947646655793767	0.0237362924260724	0.0134903082829789	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-352230	Amino acid transport across the plasma membrane	2/49	25/8135	0.08	13.2816326530612	4.787391409464	0.00976129898952327	0.0242190720211757	0.0137646917230616	SLC16A10/SLC38A4	2
R-HSA-9918481	Dengue Virus-Host Interactions	5/49	229/8135	0.0218340611353712	3.62489974155601	3.13642792438411	0.0117830249524919	0.0289620146028538	0.0164603004747058	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-4839726	Chromatin organization	5/49	231/8135	0.0216450216450216	3.59351532820921	3.11282423349108	0.0122016598066104	0.0297133011957273	0.0168872874516441	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9958863	SLC-mediated transport of amino acids	2/49	29/8135	0.0689655172413793	11.4496833216045	4.38815625934645	0.0130098505924108	0.0311654520917515	0.0177126043507253	SLC16A10/SLC38A4	2
R-HSA-157579	Telomere Maintenance	3/49	82/8135	0.0365853658536585	6.07391737182678	3.59463437176316	0.0130349799623295	0.0311654520917515	0.0177126043507253	H2BC11/H4C8/H2AC6	3
R-HSA-9031628	NGF-stimulated transcription	2/49	31/8135	0.0645161290322581	10.7109940750494	4.21675215389597	0.0147871090004827	0.0350361231272698	0.0199124654155386	FOS/FOSL1	2
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	4/49	160/8135	0.025	4.15051020408163	3.13298843386413	0.0153698503965993	0.0360917022705857	0.0205123943262885	NR5A2/NR1I2/H4C8/FOXL2	4
R-HSA-2990846	SUMOylation	4/49	166/8135	0.0240963855421687	4.00049176297025	3.04037970595353	0.0173719168694226	0.040431983510249	0.0229791541262972	NR5A2/NR1I2/H4C8/FOXL2	4
R-HSA-195258	RHO GTPase Effectors	5/49	260/8135	0.0192307692307692	3.19270015698587	2.79720242452704	0.0194559618905385	0.0448852454141372	0.0255101254705122	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
